x,y,z
-12051.974531173499,2695.2197160383485,944.0099878487124
-12058.0,2706.0,944.0
-12124.0,2815.0,944.0
-12233.0,2944.0,944.0
-12234.390137041297,2945.339420861528,943.9999513016437
-12327.005862067208,3017.683703526298,944.0001318317456
-12356.0,3035.0,944.0
-12436.66236215173,3075.068225243228,943.9978055529175
-12507.0,3101.0,944.0
-12606.364142653381,3122.9612424095394,944.0127515108778
-12654.0,3129.0,944.0
-12704.0,3133.0,944.0
-12705.882619264741,3133.1128078023326,944.0037634089027
-12854.0,3135.0,945.0
-12903.374527735878,3133.2005275812016,945.1886955984073
-12999.325399228846,3125.2337793640813,945.1007824874241
-13024.0,3122.0,945.0
-13172.643170188527,3095.7471191817835,944.0883859871867
-13209.0,3088.0,944.0
-13262.387196581782,3075.0853460112667,944.195194129449
-13358.0,3042.0,945.0
-13397.028912497768,3025.5824138992966,944.6433252879115
-13454.0,3000.0,944.0
-13549.0,2945.0,944.0
-13560.91416482911,2935.353937582397,943.9414646717488
-13666.0,2836.0,943.0
-13677.099568710733,2823.9872413048497,942.8871988984704
-13730.650859785397,2753.483636879002,942.3027730549666
-13760.697524357802,2666.005520660538,941.9926709524636
-13764.0,2655.0,942.0
-13774.645254338859,2618.92547923502,942.1025649779028
-13788.0,2559.0,942.0
-13791.794072170058,2531.859427624392,941.7189945791765
-13796.0,2487.0,941.0
-13796.614049374586,2423.341929215995,939.2145894475098
-13790.0,2355.0,937.0
-13786.944688996886,2336.142324643505,936.4950762349941
-13758.0,2222.0,933.0
-13752.0,2204.0,932.0
-13735.213921724395,2158.553761678559,929.642452364864
-13697.49470142183,2074.005147020695,925.4245954686959
-13694.0,2067.0,925.0
-13647.0,1984.0,919.0
-13640.19291832712,1973.642834545936,918.1645505012817
-13571.546294756638,1879.7519409808478,910.2168942991315
-13560.0,1865.0,909.0
-13476.0,1772.0,901.0
-13408.30596542677,1707.1631301828493,893.5131626178718
-13307.0,1613.0,882.0
-13268.690562683605,1578.614535243889,877.9607778355087
-13208.0,1532.0,872.0
-13180.15220707396,1510.6269884227725,869.1107401443167
-13047.562571324977,1408.8608541720062,855.2087118441065
-13036.0,1400.0,854.0
-12939.004442145973,1326.6352109411696,844.3758280253792
-12874.0,1280.0,840.0
-12872.23160447879,1278.7321276080665,839.8835672123116
-12705.0,1159.0,829.0
-12703.416041330165,1157.8711046641083,828.8966515979766
-12653.424219618777,1122.5998318540987,825.591901735515
-12610.0,1093.0,823.0
-12556.087972249812,1055.8912199064478,819.961504473
-12497.0,1016.0,817.0
-12436.446827721802,976.8729846411784,814.6830764366518
-12380.0,941.0,813.0
-12249.0,857.0,810.0
-12222.897722888392,840.6599199592983,809.5325730387693
-12114.0,774.0,808.0
-12074.877971782009,750.3179757160642,807.6049150828649
-11964.0,684.0,807.0
-11924.162067692869,660.5888999612996,807.0156186886862
-11797.0,588.0,808.0
-11795.671645015158,587.2666360567362,808.0189730210869
-11731.0,552.0,809.0
-11586.0,473.0,810.0
-11542.301115824297,449.42242971584835,810.9422638206091
-11357.0,350.0,816.0
-11322.160609874463,331.47220153864606,816.9613757823711
-11222.147952698844,280.9308198241486,819.5537204689488
-11206.0,273.0,820.0
-11105.49111120054,223.25657500705785,822.8869157866148
-10955.0,150.0,827.0
-10952.80878136515,148.96247304427052,827.0542298630912
-10839.12791273388,96.45552311392458,829.7061743473864
-10827.0,91.0,830.0
-10711.0,40.0,833.0
-10607.051219747378,-4.396843313693324,835.7435212981853
-10521.0,-40.0,838.0
-9848.806889247504,-285.72438115936524,855.0097618354282
-9810.0,-299.0,856.0
-9682.586996659853,-342.14174156846104,859.0598952578064
-9624.0,-362.0,860.0
-9359.0,-452.0,863.0
-9337.425105364126,-459.2932697006725,863.2254504490279
-9227.356451805905,-495.83929902337644,863.9950697943195
-9218.0,-499.0,864.0
-9077.0,-547.0,864.0
-9008.59314159501,-570.2668333164681,863.9946980991698
-8218.233317631233,-835.3383146160309,864.00042766646
-8189.0,-845.0,864.0
-8091.460439065193,-877.2060349942773,863.9985768950033
-8062.0,-887.0,864.0
-7934.0,-930.0,864.0
-7931.593393195234,-930.8098124811021,863.9989971826737
-7802.9788920257815,-974.051716335701,863.9018101093874
-7741.0,-995.0,864.0
-7531.0,-1066.0,864.0
-7512.229127217277,-1072.1433033286953,863.6277323061811
-7482.0,-1082.0,863.0
-7287.0,-1147.0,863.0
-7252.138418130411,-1158.8486866505577,863.0821679933006
-7089.848197868082,-1214.3288555398722,863.0068238118102
-7076.0,-1219.0,863.0
-6929.0,-1268.0,863.0
-6926.553620733946,-1268.8162914849552,863.0001958205006
-6750.0,-1328.0,863.0
-6603.0,-1377.0,863.0
-6535.734280951792,-1399.3774334830732,863.0003070986977
-6456.0,-1426.0,863.0
-6406.525874687283,-1442.6514454390685,862.9989724223676
-6243.0,-1498.0,863.0
-6202.015737583379,-1511.7878307585854,863.0041340416167
-6036.463021789258,-1567.2673804028198,863.0222200797864
-5966.0,-1591.0,863.0
-5737.0,-1669.0,863.0
-5719.841538807275,-1674.7319753344336,863.076841179424
-5543.0,-1730.0,864.0
-5495.1035009110565,-1741.5997239586688,864.0144014125082
-5467.0,-1747.0,864.0
-5324.0,-1757.0,864.0
-5241.650508767117,-1750.749251264318,863.9758521258324
-5142.0,-1732.0,864.0
-5101.773743124357,-1721.6616649093335,864.0495965410935
-4935.771363414526,-1667.3143180946643,864.4254998092115
-4790.0,-1613.0,865.0
-4661.337986536884,-1560.8800348986836,865.9932728615821
-4587.0,-1527.0,867.0
-4464.0,-1467.0,869.0
-4366.847667650738,-1415.6466689932213,870.496415832135
-4198.0,-1317.0,873.0
-4120.384896171223,-1267.059417397953,874.2417680578309
-4050.0,-1220.0,876.0
-4022.0,-1201.0,877.0
-3950.9575338509294,-1151.154162182715,879.0836743291698
-3780.0,-1021.0,882.0
-3677.0,-935.0,884.0
-3661.551855565288,-921.4185845113069,884.3345874913405
-3502.0,-775.0,888.0
-3387.402483346746,-667.4574521126441,890.2404904747287
-3354.0,-636.0,891.0
-3282.121198359665,-568.3615104639849,892.8268269852715
-3157.1507716567107,-450.4917064846945,896.1658567938473
-3121.0,-416.0,897.0
-3069.1678416710074,-365.8112616110179,897.9380032999804
-3002.0,-299.0,899.0
-2934.323344309776,-231.19020108751963,900.7312275609079
-2815.0,-111.0,904.0
-2725.0,-20.0,906.0
-2635.3068050624133,69.57798321022501,908.9430270232423
-2519.0,185.0,913.0
-2440.0144380852153,263.1152693317482,914.7756365179471
-2356.0,340.0,915.0
-2340.826294319679,352.4974987326891,915.1973270967021
-2246.0,425.0,917.0
-2216.5109768308303,445.2875260758658,917.5737265634325
-2158.1948534529483,476.4853879563425,918.3459822506951
-2123.0,491.0,918.0
-2078.7208085285056,507.66010581150897,917.1597040049694
-2061.0,513.0,917.0
-2049.0,516.0,917.0
-2006.564946053668,525.8418363812802,917.0667578606469
-1996.0,528.0,917.0
-1962.653310599036,533.6488550065665,916.3837853209808
-1898.4371791942704,535.4059990201608,914.2488629374136
-1887.0,534.0,914.0
-1823.0,520.0,913.0
-1804.0583475460708,513.5427526103963,912.5325904604547
-1780.0908954055653,500.0542508188277,911.4863762720071
-1767.0,491.0,911.0
-1735.0,467.0,910.0
-1727.082451248785,460.3516393702528,909.6762064017836
-1690.0,427.0,908.0
-1689.2544184487554,426.37605002624235,907.9766162848086
-1600.0,358.0,906.0
-1594.9443781687821,354.5204849491063,905.8462804219303
-1547.0,335.0,904.0
-1541.850798936499,333.7190127616012,903.9860173899854
-1517.0,328.0,904.0
-1490.3076896043522,323.9976916693846,903.682671202879
-1455.0,322.0,903.0
-1438.7078204210156,322.13541847337757,902.7567331718167
-1397.4086227250175,325.5701804319147,902.2514872494639
-1383.0,328.0,902.0
-1334.0,341.0,901.0
-1328.870576745695,342.62327696042564,900.9674271705866
-1281.0,362.0,901.0
-1208.0,409.0,899.0
-1207.3088530875837,409.50334880154134,898.9822130920865
-1177.160828098619,435.2150289683618,898.4278152608418
-1168.0,444.0,898.0
-1146.789256291875,464.241044849609,896.6068568934877
-1119.0,491.0,895.0
-1076.0,533.0,894.0
-1059.7228139099134,548.1070307811535,893.2183384545895
-1023.0,581.0,891.0
-1006.5730063660217,595.5737009964956,890.2436589276064
-952.0,639.0,888.0
-902.2664604125946,671.3299610162594,885.2392825005256
-810.0,725.0,880.0
-800.8865269215099,729.8021069023162,879.5740885635824
-707.0,760.0,876.0
-697.5413566386533,762.1245705805659,875.3155161011612
-631.0,776.0,870.0
-619.3145642418164,777.9562346632058,869.0800050492466
-473.6329864776786,790.4467007743547,858.2208543823999
-444.0,791.0,856.0
-350.0,789.0,849.0
-348.37806546765734,788.921347456434,848.8883344442783
-226.0,779.0,841.0
-190.4994603779224,774.311578364649,838.4722026321417
-157.0,769.0,836.0
-6.0,735.0,825.0
-4.9247955352874335,734.7132808696649,824.9296090166853
75.0,711.0,820.0
278.0,640.0,807.0
328.8806434940208,621.0596182829395,803.6780348061892
414.6109645046242,584.1380976095521,797.8390237817435
489.0,540.0,794.0
508.8477230586044,528.3549309318796,793.1792073932043
593.0,477.0,789.0
682.0,418.0,783.0
769.4707462845612,355.0060532319175,779.341066710959
842.0,296.0,778.0
853.2044013720805,286.336728611401,777.6606065707248
996.0,149.0,771.0
998.2030632177492,146.7878076040822,770.9027281975353
1139.0,4.0,765.0
